,ID,Customer_Join_Date,Year_Birth,Customer_Join_Age,Age_Group,Education,Income_Class,Marital_Status,Income,Kidhome,Teenhome,Childrenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotalPurchase,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumOfPurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,Accepted_Rate,NumDealsPurchases,Complain
1821,5684,2013-10-11,1971,42,Adult,Master,Middle,Divorced,44635,1,1,2,25,56,0,9,0,0,3,68,2,0,3,5,7,0,0,0,0,0,0,0,2,0
1822,8334,2013-10-04,1971,42,Adult,Master,Lower,Single,33316,1,1,2,34,79,1,31,4,4,12,131,2,1,4,7,6,0,0,0,0,0,0,0,3,0
1823,9166,2013-08-09,1968,45,Adult,Graduation,Middle,Married,63967,0,1,1,57,387,84,141,73,35,162,882,4,4,12,20,2,0,0,0,0,0,0,0,3,0
1824,1440,2012-09-04,1978,34,Adult,2n Cycle,Middle,Together,52513,0,0,0,84,367,17,241,104,188,232,1149,9,5,9,23,7,0,0,0,0,0,0,0,2,0
1825,78,2013-09-15,1969,44,Adult,Graduation,Lower,Married,25293,1,0,1,51,15,0,11,0,2,9,37,1,1,2,4,8,0,0,0,0,0,0,0,1,0
1826,5441,2013-08-25,1965,48,Adult,PhD,Middle,Widow,54111,0,1,1,97,267,6,54,8,3,50,388,5,2,6,13,5,0,0,0,0,0,0,0,2,0
1827,5302,2013-02-15,1986,27,Adult,Graduation,Upper,Together,78394,0,0,0,13,298,27,697,216,24,166,1428,4,6,5,15,2,0,0,0,0,0,1,1,1,0
1828,4687,2013-05-23,1958,55,Adult,Master,Upper,Married,80739,0,0,0,92,674,92,736,39,0,92,1633,3,11,9,23,1,0,0,0,0,0,0,0,1,0
1829,1087,2013-05-22,1975,38,Adult,Master,Lower,Together,22669,1,0,1,30,16,14,36,37,22,48,173,4,1,2,7,9,0,0,0,0,0,1,1,3,0
1830,6859,2013-10-08,1987,26,Adult,Graduation,Lower,Single,29236,1,0,1,30,37,4,24,16,9,9,99,4,0,3,7,9,0,0,0,0,0,0,0,2,0
1831,9860,2013-03-15,1959,54,Adult,Graduation,Middle,Together,44911,0,1,1,11,159,0,22,2,1,31,215,4,1,4,9,7,0,0,0,0,0,0,0,3,0
1832,7129,2013-02-17,1962,51,Adult,PhD,Middle,Married,54693,0,1,1,72,686,17,142,23,26,35,929,6,4,13,23,6,0,0,0,0,0,0,0,8,0
1833,5866,2014-03-20,1974,40,Adult,Graduation,Middle,Together,48186,1,0,1,39,97,3,66,12,7,34,219,4,1,4,9,7,0,0,0,0,0,0,0,3,0
1834,10521,2013-09-11,1977,36,Adult,Graduation,Middle,Married,54809,1,1,2,0,63,6,57,13,13,22,174,2,1,5,8,4,0,0,0,0,0,1,1,4,0
1835,7393,2012-12-10,1978,34,Adult,Graduation,Middle,Together,41580,1,1,2,15,56,5,24,4,0,3,92,2,1,3,6,5,0,0,0,0,0,0,0,3,0
1836,7849,2013-09-09,1970,43,Adult,PhD,Upper,Married,80336,0,0,0,12,209,19,456,160,142,66,1052,2,9,13,24,1,0,0,0,0,0,0,0,1,0
1837,332,2013-03-22,1957,56,Adult,Graduation,Middle,Married,47743,0,1,1,56,198,2,43,0,12,20,275,4,1,6,11,6,0,0,0,1,0,0,1,3,0
1838,9847,2012-08-03,1955,57,Adult,2n Cycle,Middle,Married,62972,0,1,1,39,313,15,47,20,0,192,587,7,4,3,14,6,0,0,0,0,0,0,0,2,0
1839,531,2012-09-22,1954,58,Adult,PhD,Middle,Divorced,57333,0,1,1,55,941,14,397,76,58,176,1662,8,5,9,22,6,0,0,0,0,0,1,1,11,0
1840,9576,2013-02-11,1982,31,Adult,PhD,Lower,Together,32313,1,0,1,60,86,4,56,2,4,7,159,4,0,4,8,9,0,0,0,0,0,0,0,3,0
1841,6906,2013-06-03,1953,60,Old,Master,Upper,Widow,84953,0,0,0,73,167,48,602,63,72,72,1024,3,10,4,17,2,1,0,0,1,1,1,4,1,0
1842,7419,2014-04-23,1968,46,Adult,Master,Lower,Divorced,27071,1,0,1,90,8,3,19,0,2,3,35,2,0,3,5,6,0,0,0,0,0,0,0,2,0
1843,3170,2013-08-31,1957,56,Adult,Master,Upper,Together,68148,0,0,0,86,389,66,408,37,57,85,1042,4,4,6,14,2,0,0,0,0,0,0,0,1,0
1844,8527,2013-12-07,1965,48,Adult,Master,Middle,Together,65735,1,1,2,37,239,7,119,4,15,11,395,6,2,6,14,7,0,0,0,0,0,0,0,5,0
1845,7872,2012-09-12,1975,37,Adult,PhD,Upper,Married,86836,0,0,0,7,179,21,273,0,21,63,557,6,10,6,22,5,1,0,1,0,1,1,4,1,0
1846,9931,2014-06-23,1963,51,Adult,PhD,Lower,Married,4023,1,1,2,29,5,0,1,1,1,1,9,0,0,0,0,19,0,0,0,0,0,0,0,15,0
1847,10595,2013-07-08,1990,23,Young,Graduation,Lower,Married,30093,0,0,0,19,2,6,28,13,4,16,69,2,0,3,5,7,0,0,0,0,0,0,0,1,0
1848,4609,2014-01-11,1966,48,Adult,PhD,Middle,Married,57705,0,1,1,14,383,0,53,6,4,40,486,8,1,6,15,6,0,0,0,0,0,0,0,3,0
1849,5010,2014-02-02,1988,26,Adult,Graduation,Lower,Single,25008,1,0,1,72,2,8,8,6,1,9,34,1,0,3,4,8,0,0,0,0,0,0,0,2,0
1850,4427,2012-09-18,1995,17,Young,2n Cycle,Upper,Single,83257,0,0,0,56,536,27,590,38,107,67,1365,5,10,12,27,6,0,0,1,0,1,1,3,1,1
1851,11148,2013-05-19,1975,38,Adult,Graduation,Lower,Together,22280,1,0,1,85,2,1,4,3,1,2,13,1,0,2,3,8,0,0,0,0,0,0,0,1,0
1852,1168,2012-10-29,1978,34,Adult,PhD,Upper,Married,72159,0,0,0,62,322,53,899,34,40,53,1401,4,6,10,20,2,0,0,0,0,0,0,0,1,0
1853,9595,2013-01-11,1961,52,Adult,Graduation,Middle,Together,64260,0,0,0,1,539,169,816,20,0,30,1574,4,5,4,13,3,0,0,0,0,0,1,1,1,0
1854,10163,2013-09-10,1984,29,Adult,PhD,Upper,Single,82733,0,0,0,28,712,50,420,65,38,38,1323,8,4,7,19,4,0,0,0,0,0,1,1,1,0
1855,2886,2013-08-12,1971,42,Adult,Master,Upper,Divorced,74290,0,1,1,70,1121,0,72,0,12,12,1217,10,8,10,28,6,1,0,0,1,0,0,2,4,0
1856,6710,2012-11-17,1951,61,Old,Master,Middle,Single,58217,2,1,3,84,68,1,13,3,5,13,103,2,0,4,6,6,0,0,0,0,0,0,0,1,0
1857,5316,2013-07-04,1976,37,Adult,Master,Lower,Together,21024,0,0,0,89,36,4,18,6,2,18,84,2,0,4,6,7,0,0,0,0,0,0,0,1,0
1858,9029,2013-01-26,1972,41,Adult,PhD,Upper,Married,70116,0,0,0,73,707,44,603,95,58,29,1536,2,8,12,22,1,0,0,0,0,0,0,0,1,0
1859,521,2012-09-18,1985,27,Adult,Graduation,Middle,Together,54006,1,0,1,42,174,77,203,6,24,97,581,8,1,7,16,7,0,0,0,0,0,0,0,2,0
1860,1459,2012-11-07,1966,46,Adult,PhD,Upper,Married,69063,0,1,1,16,666,35,124,69,8,26,928,5,3,5,13,3,0,0,0,0,0,0,0,1,0
1861,10241,2013-12-15,1975,38,Adult,2n Cycle,Lower,Divorced,11448,0,0,0,16,0,0,0,6,2,6,14,1,0,2,3,6,0,0,0,0,0,0,0,1,0
1862,1630,2013-08-07,1979,34,Adult,Graduation,Middle,Single,61825,0,1,1,56,162,50,100,55,30,27,424,4,2,8,14,4,0,0,0,0,0,0,0,1,0
1863,3254,2013-10-14,1971,42,Adult,Graduation,Upper,Married,70886,1,0,1,65,407,70,239,103,88,53,960,5,4,4,13,2,0,0,0,0,0,0,0,1,0
1864,9064,2012-11-09,1982,30,Adult,Graduation,Upper,Married,69109,0,0,0,10,823,25,459,124,29,95,1555,6,6,7,19,4,0,0,0,0,1,1,2,1,0
1865,3678,2012-10-07,1973,39,Adult,Graduation,Middle,Widow,60208,1,1,2,13,488,23,71,15,0,59,656,8,3,7,18,7,0,0,0,1,0,1,2,11,0
1866,4227,2013-09-06,1968,45,Adult,Master,Lower,Together,32889,1,1,2,78,28,0,13,4,2,8,55,2,1,3,6,5,0,0,0,0,0,0,0,3,0
1867,9467,2014-05-11,1984,30,Adult,Graduation,Lower,Single,34738,1,0,1,51,3,2,10,3,0,2,20,1,0,3,4,6,0,0,0,0,0,0,0,1,0
1868,8486,2012-10-01,1971,41,Adult,Master,Lower,Together,30538,1,0,1,27,284,0,52,8,3,20,367,9,0,4,13,10,0,0,0,0,0,0,0,4,0
1869,2186,2014-03-10,1977,37,Adult,2n Cycle,Upper,Together,82326,0,0,0,30,938,142,754,159,81,183,2257,5,10,6,21,2,1,0,0,1,1,1,4,1,0
1870,3286,2014-03-01,1967,47,Adult,PhD,Lower,Divorced,26642,1,0,1,71,13,2,15,2,2,8,42,2,0,3,5,6,0,0,0,0,0,0,0,2,0
1871,8602,2013-06-12,1964,49,Adult,Graduation,Upper,Divorced,69932,0,1,1,97,412,172,153,150,105,57,1049,7,6,11,24,4,0,0,0,0,0,0,0,2,0
1872,3722,2014-04-16,1972,42,Adult,Graduation,Middle,Single,44503,1,1,2,83,31,1,8,0,0,8,48,2,0,3,5,6,0,0,0,0,0,0,0,2,0
1873,6715,2013-01-02,1948,65,Old,PhD,Middle,Single,60200,0,1,1,3,502,19,132,0,6,26,685,6,2,11,19,6,0,0,0,0,0,0,0,6,0
1874,4796,2014-04-19,1952,62,Old,Graduation,Middle,Divorced,49638,0,1,1,71,18,10,3,3,5,0,39,1,0,3,4,2,0,0,0,0,0,0,0,1,0
1875,9612,2014-02-07,1987,27,Adult,2n Cycle,Lower,Single,23830,0,0,0,3,1,8,6,4,8,16,43,1,0,3,4,7,0,0,0,0,0,0,0,1,0
1876,3766,2012-08-16,1959,53,Adult,Master,Lower,Widow,33051,0,0,0,15,100,71,243,108,94,219,835,9,1,8,18,9,0,0,0,0,0,1,1,3,0
1877,1399,2014-01-21,1958,56,Adult,Graduation,Upper,Married,72905,0,0,0,52,407,114,445,181,165,203,1515,3,7,9,19,1,1,0,0,0,0,0,1,1,0
1878,1570,2013-02-19,1951,62,Old,PhD,Upper,Together,69702,0,1,1,8,664,9,240,50,19,57,1039,7,7,10,24,4,0,0,0,0,0,0,0,2,0
1879,3426,2013-07-15,1975,38,Adult,Graduation,Upper,Divorced,70300,1,0,1,89,1045,61,338,60,46,46,1596,5,5,13,23,8,0,0,0,0,0,0,0,3,0
1880,3074,2012-10-15,1984,28,Adult,PhD,Upper,Married,70643,0,0,0,66,1218,107,304,23,143,33,1828,5,8,4,17,6,0,0,0,0,0,1,1,1,0
1881,8341,2014-04-30,1969,45,Adult,PhD,Lower,Married,30396,1,0,1,22,15,0,6,0,1,12,34,1,1,2,4,7,0,0,1,0,0,1,2,2,0
1882,5180,2014-04-18,1968,46,Adult,PhD,Middle,Divorced,50616,0,1,1,56,128,0,16,0,1,4,149,4,0,4,8,7,0,0,0,0,0,0,0,2,0
1883,6461,2013-05-19,1969,44,Adult,Master,Middle,Single,62772,0,1,1,74,581,49,157,43,8,108,946,5,6,11,22,2,0,0,0,1,0,0,1,1,0
1884,7679,2014-05-19,1985,29,Adult,PhD,Lower,Single,30298,0,0,0,48,6,3,12,6,1,0,28,1,1,3,5,3,0,0,0,0,0,0,0,1,0
1885,10702,2012-11-03,1984,28,Adult,Graduation,Middle,Single,52413,1,0,1,67,185,8,133,56,56,12,450,7,1,7,15,7,0,0,0,0,0,0,0,2,0
1886,7505,2014-01-19,1957,57,Adult,PhD,Middle,Married,44155,1,1,2,24,22,1,9,0,0,14,46,1,1,2,4,4,0,0,0,0,0,0,0,1,0
1887,5113,2013-11-07,1971,42,Adult,PhD,Upper,Divorced,86979,0,0,0,67,584,100,835,65,83,35,1702,5,5,5,15,2,0,0,1,0,0,1,2,1,0
1888,10858,2013-09-09,1975,38,Adult,Graduation,Upper,Together,76532,1,1,2,38,355,30,177,90,138,30,820,9,5,7,21,5,0,0,0,0,0,0,0,4,0
1889,2961,2013-02-26,1982,31,Adult,Graduation,Middle,Married,42081,1,0,1,86,175,10,110,54,6,27,382,6,3,4,13,6,0,0,1,0,0,0,1,2,0
1890,2747,2012-08-31,1988,24,Adult,PhD,Middle,Married,67546,0,0,0,90,864,134,768,150,38,172,2126,4,10,5,19,3,0,0,0,0,0,0,0,1,0
1891,3010,2014-05-02,1989,25,Adult,Master,Upper,Together,88420,0,0,0,87,957,153,612,99,95,153,2069,4,7,8,19,1,1,0,1,0,1,0,3,1,0
1892,5790,2013-01-27,1985,28,Adult,Graduation,Lower,Married,31158,1,0,1,62,25,6,16,20,0,5,72,2,0,3,5,8,0,0,0,0,0,0,0,2,0
1893,6892,2014-06-03,1968,46,Adult,Graduation,Middle,Divorced,61671,0,1,1,23,641,7,56,0,0,28,732,10,4,6,20,8,1,0,0,1,0,0,2,8,0
1894,1743,2014-05-26,1974,40,Adult,Graduation,Upper,Single,69719,0,0,0,99,273,86,208,177,14,43,801,2,3,5,10,1,0,0,0,0,0,0,0,1,0
1895,3578,2013-10-20,1949,64,Old,Graduation,Middle,Divorced,49160,0,1,1,29,122,21,43,25,10,15,236,3,1,6,10,6,0,0,0,0,0,0,0,2,0
1896,8462,2012-09-09,1978,34,Adult,Basic,Lower,Together,24882,1,0,1,52,1,4,10,29,0,36,80,1,1,2,4,6,0,0,1,0,0,0,1,1,0
1897,5558,2014-03-31,1954,60,Adult,PhD,Upper,Single,90933,0,0,0,90,1020,31,430,62,63,79,1685,4,6,4,14,1,0,0,0,0,1,0,1,1,0
1898,4619,2014-05-28,1945,69,Old,PhD,Upper,Single,113734,0,0,0,9,6,2,3,1,262,3,277,27,0,0,27,1,0,0,0,0,0,0,0,0,0
1899,8780,2013-06-13,1950,63,Old,PhD,Middle,Together,59292,0,1,1,71,378,14,68,19,14,14,507,3,5,8,16,3,0,0,0,0,0,0,0,2,0
1900,10789,2013-02-23,1964,49,Adult,PhD,Middle,Married,45759,1,1,2,13,42,1,18,3,0,4,68,2,0,3,5,7,0,0,0,0,0,0,0,2,0
1901,10779,2014-04-13,1983,31,Adult,Graduation,Lower,Single,22148,0,0,0,16,15,5,14,0,4,11,49,1,0,3,4,7,0,0,0,0,0,0,0,1,0
1902,5896,2014-03-18,1987,27,Adult,Master,Upper,Married,73395,0,0,0,94,272,7,80,20,7,11,397,4,4,6,14,2,0,0,0,0,0,0,0,1,0
1903,2337,2013-10-24,1971,42,Adult,Graduation,Lower,Divorced,29819,1,0,1,77,9,1,24,2,1,2,39,3,0,3,6,6,0,0,0,0,0,0,0,3,0
1904,10951,2014-01-25,1968,46,Adult,Graduation,Middle,Married,45688,0,1,1,20,279,0,18,0,0,9,306,3,1,8,12,4,0,0,0,1,0,0,1,2,0
1905,544,2013-05-11,1954,59,Adult,Graduation,Middle,Married,62820,0,0,0,51,398,61,265,138,61,53,976,3,4,6,13,1,0,0,0,0,0,0,0,1,0
1906,17,2013-09-06,1971,42,Adult,PhD,Middle,Married,60491,0,1,1,81,637,47,237,12,19,76,1028,6,11,7,24,5,0,0,0,0,0,0,0,4,0
1907,10680,2014-02-05,1986,28,Adult,Graduation,Lower,Together,33235,1,0,1,71,45,0,16,2,1,6,70,3,0,3,6,7,0,0,0,0,0,0,0,1,0
1908,3265,2013-03-19,1959,54,Adult,Graduation,Middle,Married,35701,0,0,0,36,21,1,9,7,3,5,46,1,0,3,4,6,0,0,0,0,0,0,0,1,0
1909,5623,2013-09-26,1980,33,Adult,Master,Lower,Married,31535,1,0,1,95,15,4,13,0,0,19,51,1,1,2,4,7,0,0,1,0,0,0,1,1,0
1910,5832,2014-04-20,1960,54,Adult,2n Cycle,Upper,Together,92556,0,0,0,32,493,183,352,184,23,28,1263,3,5,13,21,0,0,0,0,0,0,0,0,0,0
1911,5544,2012-11-10,1970,42,Adult,Graduation,Middle,Single,67384,0,1,1,32,957,40,175,158,53,107,1490,7,8,5,20,5,0,0,0,1,0,0,1,2,0
1912,6417,2012-10-14,1971,41,Adult,Master,Upper,Together,80573,0,0,0,85,829,138,430,60,92,15,1564,4,6,13,23,2,0,0,0,0,0,0,0,1,0
1913,5831,2012-08-22,1967,45,Adult,Graduation,Upper,Married,77870,0,1,1,93,1017,50,500,65,50,133,1815,5,5,5,15,8,1,0,0,1,0,1,3,3,0
1914,7101,2013-01-25,1963,50,Adult,PhD,Middle,Widow,52278,0,1,1,24,953,0,71,0,0,174,1198,10,5,10,25,8,0,0,0,0,0,0,0,6,0
1915,10176,2012-08-24,1968,44,Adult,Graduation,Middle,Single,57107,0,1,1,44,159,0,120,0,0,137,416,4,4,8,16,8,0,1,0,1,0,1,3,7,0
1916,2326,2013-02-16,1990,23,Young,Graduation,Lower,Married,18929,0,0,0,15,32,0,8,23,4,18,85,1,0,4,5,6,0,0,0,0,0,0,0,1,0
1917,4385,2013-05-31,1981,32,Adult,PhD,Middle,Single,36038,1,0,1,82,23,0,15,0,2,7,47,3,0,3,6,6,0,0,0,0,0,0,0,2,0
1918,2929,2013-02-20,1976,37,Adult,Graduation,Lower,Single,20180,0,0,0,27,18,42,24,15,20,18,137,2,1,4,7,7,0,0,0,0,0,0,0,1,0
1919,10686,2012-12-26,1965,47,Adult,PhD,Lower,Together,34230,1,1,2,72,15,0,4,0,0,2,21,1,0,2,3,7,0,0,0,0,0,0,0,1,0
1920,2546,2014-06-22,1977,37,Adult,2n Cycle,Lower,Single,31878,0,1,1,7,23,4,5,10,5,23,70,1,0,4,5,3,0,0,0,0,0,0,0,1,0
1921,3283,2014-01-19,1972,42,Adult,2n Cycle,Upper,Married,70932,0,1,1,57,200,193,100,46,185,185,909,6,2,12,20,3,0,0,0,0,0,0,0,2,0
1922,3138,2012-10-20,1956,56,Adult,Graduation,Upper,Single,91249,0,0,0,84,1324,27,119,71,108,27,1676,7,9,6,22,4,1,1,0,1,1,1,5,0,0
1923,4994,2013-10-01,1943,70,Old,Master,Upper,Single,77598,0,0,0,53,1193,33,281,129,66,33,1735,7,5,13,25,3,0,0,0,0,1,0,1,1,0
1924,7966,2013-01-08,1959,54,Adult,Graduation,Upper,Single,80982,1,1,2,48,505,137,401,104,22,22,1191,11,5,11,27,5,0,0,0,0,0,0,0,3,1
1925,3112,2013-09-05,1977,36,Adult,Master,Lower,Married,22701,1,0,1,2,2,4,9,0,4,5,24,1,0,3,4,5,0,0,0,0,0,0,0,1,0
1926,10872,2012-11-23,1969,43,Adult,PhD,Middle,Married,55212,0,1,1,65,1103,0,45,0,0,34,1182,4,2,11,17,8,0,1,0,1,0,0,2,3,0
1927,2181,2013-06-23,1970,43,Adult,Graduation,Upper,Married,70617,0,0,0,45,353,61,753,40,46,27,1280,3,3,7,13,2,0,0,0,0,0,0,0,1,0
1928,1867,2012-11-13,1957,55,Adult,Graduation,Middle,Single,64849,0,0,0,42,652,48,350,94,84,108,1336,9,3,6,18,5,0,0,0,0,0,1,1,1,0
1929,1518,2013-06-17,1965,48,Adult,Master,Middle,Married,62694,1,1,2,29,379,6,157,25,91,91,749,9,3,7,19,7,0,0,0,0,0,0,0,5,0
1930,5734,2013-11-20,1974,39,Adult,PhD,Middle,Married,61917,1,1,2,83,46,4,36,2,2,1,91,2,0,4,6,5,0,0,0,0,0,0,0,1,0
1931,2878,2013-09-28,1947,66,Old,PhD,Middle,Married,67472,0,1,1,93,162,31,127,8,17,69,414,4,2,7,13,3,0,0,0,0,0,0,0,2,0
1932,1458,2014-01-07,1982,32,Adult,Master,Lower,Married,21059,1,0,1,40,8,3,19,3,3,8,44,3,0,3,6,6,0,0,0,0,0,0,0,3,0
1933,7007,2014-04-01,1968,46,Adult,Master,Lower,Married,29543,2,0,2,47,17,3,18,3,4,18,63,3,1,2,6,7,0,0,0,0,0,0,0,2,0
1934,6200,2013-04-08,1951,62,Old,Graduation,Upper,Married,75903,0,1,1,50,340,108,185,130,38,100,901,6,6,9,21,3,0,0,0,0,0,0,0,2,0
1935,1403,2012-09-06,1975,37,Adult,2n Cycle,Lower,Together,34984,1,1,2,40,8,4,15,3,5,3,38,1,0,3,4,7,0,0,0,0,0,0,0,2,0
1936,4827,2013-03-10,1956,57,Adult,PhD,Middle,Single,54998,0,1,1,3,154,22,202,39,30,8,455,4,2,9,15,4,0,0,0,0,0,1,1,5,0
1937,6250,2012-11-19,1949,63,Old,PhD,Middle,Widow,54356,0,1,1,62,710,15,30,20,0,0,775,11,2,8,21,8,0,0,0,0,0,1,1,3,0
1938,9291,2014-03-23,1959,55,Adult,Master,Lower,Married,34242,0,1,1,25,8,2,4,0,0,1,15,0,0,3,3,5,0,0,0,0,0,0,0,1,0
1939,2478,2013-08-31,1973,40,Adult,Graduation,Lower,Married,25410,1,0,1,48,2,2,4,13,13,4,38,1,0,4,5,4,0,0,0,0,0,0,0,1,0
1940,1139,2014-02-06,1984,30,Adult,PhD,Upper,Married,73356,0,0,0,56,1050,14,322,0,14,112,1512,5,11,5,21,2,1,0,1,0,1,1,4,1,0
1941,5138,2013-01-14,1950,63,Old,Graduation,Lower,Together,28320,0,1,1,68,19,1,14,3,2,4,43,1,0,3,4,8,0,0,0,0,0,0,0,1,0
1942,5393,2012-08-07,1977,35,Adult,Graduation,Lower,Single,23763,1,0,1,64,22,0,6,6,2,6,42,1,0,3,4,7,0,0,0,0,0,0,0,1,0
1943,10413,2014-04-25,1984,30,Adult,Graduation,Upper,Married,72570,0,0,0,67,274,83,216,151,141,224,1089,4,6,12,22,1,0,0,0,0,0,0,0,1,0
1944,5015,2012-09-14,1976,36,Adult,Master,Lower,Married,34529,1,0,1,94,68,6,38,3,6,41,162,2,2,3,7,7,0,0,0,0,0,0,0,2,0
1945,10868,2013-02-06,1951,62,Old,Graduation,Upper,Widow,70792,0,0,0,82,344,45,654,104,11,114,1272,3,4,10,17,3,0,0,0,0,0,0,0,2,0
1946,10676,2012-11-02,1982,30,Adult,Graduation,Middle,Married,63211,0,0,0,3,145,193,459,205,26,145,1173,3,8,7,18,2,0,0,0,0,0,1,1,2,0
1947,2495,2014-06-20,1974,40,Adult,Master,Upper,Married,83891,0,1,1,24,217,38,350,111,85,15,816,4,7,10,21,1,0,0,0,0,0,0,0,1,0
1948,7842,2013-03-31,1968,45,Adult,Graduation,Middle,Single,36065,1,1,2,54,18,7,34,10,2,3,74,3,0,3,6,8,0,0,0,0,0,0,0,3,0
1949,9955,2013-02-12,1954,59,Adult,Graduation,Middle,Together,39898,0,1,1,20,69,8,26,12,7,12,134,3,0,4,7,7,0,0,0,0,0,0,0,2,0
1950,6663,2013-07-08,1940,73,Old,PhD,Middle,Single,51141,0,0,0,96,144,0,7,0,0,6,157,3,1,4,8,5,0,0,0,0,0,0,0,1,0
1951,2162,2013-09-18,1976,37,Adult,Graduation,Middle,Married,56939,0,1,1,19,256,34,103,90,29,49,561,3,3,10,16,3,0,0,0,0,0,0,0,2,0
1952,3434,2014-05-12,1951,63,Old,Graduation,Upper,Single,80872,0,0,0,60,483,72,567,94,12,108,1336,4,4,10,18,1,0,0,0,0,0,0,0,1,0
1953,7919,2012-08-13,1976,36,Adult,PhD,Upper,Together,72335,0,0,0,2,1285,105,653,28,21,0,2092,10,4,8,22,8,0,0,0,0,0,1,1,1,0
1954,5626,2013-11-23,1964,49,Adult,PhD,Middle,Single,61798,0,0,0,13,338,4,89,11,8,13,463,4,2,9,15,4,0,0,0,0,0,0,0,1,0
1955,6428,2014-05-03,1950,64,Old,PhD,Upper,Widow,76842,0,0,0,37,605,10,345,84,54,32,1130,1,8,7,16,0,0,0,0,0,0,0,0,1,0
1956,8514,2014-01-17,1976,38,Adult,Graduation,Lower,Together,29478,1,0,1,59,8,0,7,3,1,1,20,1,0,3,4,6,0,0,0,0,0,0,0,1,0
1957,10448,2012-10-22,1956,56,Adult,Graduation,Middle,Single,46998,0,1,1,55,172,41,86,45,6,27,377,5,3,5,13,7,0,0,1,0,0,0,1,5,0
1958,2109,2013-04-23,1990,23,Young,Graduation,Upper,Single,96843,0,0,0,60,448,71,951,40,17,17,1544,6,11,10,27,2,0,0,0,0,1,1,2,1,0
1959,7530,2014-05-07,1950,64,Old,PhD,Middle,Widow,56551,1,1,2,48,67,4,32,17,2,16,138,2,1,4,7,4,0,0,0,0,0,0,0,3,0
1960,8925,2013-07-03,1965,48,Adult,Master,Upper,Married,70053,0,1,1,38,512,53,98,81,179,89,1012,8,5,10,23,5,0,0,0,0,0,0,0,3,0
1961,3009,2013-07-09,1962,51,Adult,PhD,Upper,Widow,71670,0,0,0,8,1462,16,128,0,0,160,1766,5,3,6,14,6,0,1,0,1,1,1,4,1,0
1962,6355,2014-06-17,1978,36,Adult,Graduation,Middle,Married,44359,1,1,2,19,20,0,14,7,3,1,45,2,0,4,6,3,0,0,0,0,0,0,0,3,0
1963,3517,2013-05-06,1952,61,Old,Graduation,Middle,Single,40887,1,1,2,32,50,4,44,10,10,43,161,3,1,3,7,9,0,0,0,0,0,1,1,3,0
1964,1158,2014-01-05,1966,48,Adult,Graduation,Middle,Divorced,48877,0,1,1,27,102,1,15,2,0,24,144,3,0,4,7,7,0,0,0,0,0,0,0,1,0
1965,6203,2013-08-24,1947,66,Old,Graduation,Upper,Together,74485,0,0,0,58,499,149,815,173,49,49,1734,6,7,12,25,3,0,0,0,0,0,0,0,1,0
1966,7165,2013-10-22,1972,41,Adult,Graduation,Middle,Together,64474,0,1,1,59,381,35,172,56,86,93,823,8,2,10,20,5,0,0,0,0,0,0,0,2,0
1967,3595,2014-02-28,1963,51,Adult,Graduation,Upper,Together,77226,0,1,1,29,631,43,239,128,76,21,1138,6,8,12,26,3,0,0,0,0,0,0,0,2,0
1968,8537,2013-02-27,1949,64,Old,Graduation,Upper,Widow,72643,0,0,0,60,526,80,553,123,94,53,1429,3,10,7,20,2,1,0,0,0,0,1,2,1,0
1969,4331,2014-01-23,1978,36,Adult,Master,Upper,Together,85738,0,0,0,41,913,26,376,17,26,13,1371,3,6,11,20,1,0,0,0,1,1,0,2,1,0
1970,6281,2013-02-14,1966,47,Adult,Graduation,Middle,Divorced,55686,0,1,1,27,673,0,199,37,47,26,982,6,3,5,14,4,0,0,1,0,0,0,1,2,0
1971,4338,2014-03-25,1983,31,Adult,Graduation,Middle,Single,39062,1,0,1,28,23,0,9,0,0,12,44,1,0,3,4,4,0,0,1,0,0,0,1,1,0
1972,2452,2013-01-01,1971,42,Adult,Graduation,Lower,Together,34600,1,1,2,8,199,33,60,8,3,15,318,5,2,5,12,8,0,0,0,0,0,1,1,5,0
1973,9507,2013-04-07,1975,38,Adult,Graduation,Middle,Married,40794,0,1,1,18,261,23,73,4,23,50,434,6,3,5,14,7,0,0,0,0,0,0,0,2,0
1974,8360,2013-11-07,1971,42,Adult,2n Cycle,Middle,Married,54690,1,1,2,76,111,16,37,7,9,18,198,3,1,5,9,3,0,0,0,0,0,0,0,3,0
1975,10311,2013-10-05,1969,44,Adult,Graduation,Lower,Married,4428,0,1,1,0,16,4,12,2,4,321,359,25,0,0,25,1,0,0,0,0,0,0,0,0,0
1976,5117,2012-08-02,1963,49,Adult,2n Cycle,Lower,Married,32632,0,0,0,32,63,151,137,153,19,53,576,4,4,8,16,5,0,0,0,0,0,0,0,2,0
1977,4867,2013-09-20,1968,45,Adult,PhD,Middle,Single,38236,1,1,2,2,58,0,18,2,0,10,88,3,0,4,7,7,0,0,0,0,0,0,0,4,0
